grid,m,dt,seed,epoch,gamma,sV
knee,20,5,135,68,24.0,2.0
knee,20,5,135,69,26.0,26.0
knee,20,5,135,70,26.0,11.0
knee,20,5,135,71,26.0,11.0
knee,20,5,135,72,26.0,19.0
knee,20,5,135,73,26.0,2.0
knee,20,5,135,74,26.0,5.0
knee,20,5,135,75,14.0,0.0
knee,20,5,135,76,14.0,4.0
knee,20,5,135,77,14.0,7.0
knee,20,5,135,78,14.0,0.0
knee,20,5,135,79,14.0,1.0
knee,20,5,135,80,14.0,0.0
knee,20,5,135,81,14.0,0.0
knee,20,5,135,82,14.0,2.0
knee,20,5,135,83,14.0,0.0
knee,20,5,135,84,14.0,1.0
knee,20,5,135,85,14.0,0.0
knee,20,5,135,86,14.0,0.0
knee,20,5,135,87,14.0,2.0
knee,20,5,135,88,14.0,0.0
knee,20,5,135,89,14.0,14.0
knee,20,5,135,90,14.0,9.0
knee,20,5,135,91,14.0,9.0
knee,20,5,135,92,15.0,13.0
knee,20,5,135,93,15.0,15.0
knee,20,5,135,94,14.0,14.0
knee,20,5,135,95,14.0,2.0
knee,20,5,135,96,14.0,2.0
knee,20,5,135,97,14.0,6.0
knee,20,5,135,98,14.0,6.0
knee,20,5,135,99,14.0,2.0
knee,20,5,135,100,14.0,3.0
knee,20,5,136,50,21.0,1.0
knee,20,5,136,51,21.0,0.0
knee,20,5,136,52,21.0,0.0
knee,20,5,136,53,21.0,0.0
knee,20,5,136,54,21.0,21.0
knee,20,5,136,55,21.0,16.0
knee,20,5,136,56,19.0,6.0
knee,20,5,136,57,21.0,0.0
knee,20,5,136,58,21.0,4.0
knee,20,5,136,59,21.0,12.0
knee,20,5,136,60,21.0,0.0
knee,20,5,136,61,22.0,3.0
knee,20,5,136,62,22.0,7.0
knee,20,5,136,63,22.0,4.0
knee,20,5,136,64,16.0,2.0
knee,20,5,136,65,16.0,0.0
knee,20,5,136,66,16.0,1.0
knee,20,5,136,67,16.0,16.0
knee,20,5,136,68,16.0,16.0
knee,20,5,136,69,16.0,15.0
knee,20,5,136,70,16.0,7.0
knee,20,5,136,71,16.0,9.0
knee,20,5,136,72,15.0,13.0
knee,20,5,136,73,17.0,15.0
knee,20,5,136,74,17.0,14.0
knee,20,5,136,75,16.0,1.0
knee,20,5,136,76,16.0,2.0
knee,20,5,136,77,17.0,10.0
knee,20,5,136,78,17.0,2.0
knee,20,5,136,79,17.0,4.0
knee,20,5,136,80,17.0,0.0
knee,20,5,136,81,17.0,1.0
knee,20,5,136,82,17.0,3.0
knee,20,5,136,83,17.0,2.0
knee,20,5,136,84,20.0,1.0
knee,20,5,136,85,20.0,2.0
knee,20,5,136,86,20.0,1.0
knee,20,5,136,87,20.0,17.0
knee,20,5,136,88,20.0,16.0
knee,20,5,136,89,20.0,19.0
knee,20,5,136,90,20.0,13.0
knee,20,5,136,91,20.0,13.0
knee,20,5,136,92,20.0,20.0
knee,20,5,136,93,20.0,20.0
knee,20,5,136,94,21.0,17.0
knee,20,5,136,95,21.0,1.0
knee,20,5,136,96,21.0,4.0
knee,20,5,136,97,21.0,2.0
knee,20,5,136,98,26.0,6.0
knee,20,5,136,99,27.0,4.0
knee,20,5,136,100,26.0,6.0
knee,20,5,137,50,21.0,1.0
knee,20,5,137,51,21.0,0.0
knee,20,5,137,52,17.0,1.0
knee,20,5,137,53,17.0,17.0
knee,20,5,137,54,21.0,21.0
knee,20,5,137,55,22.0,16.0
knee,20,5,137,56,17.0,0.0
knee,20,5,137,57,19.0,1.0
knee,20,5,137,58,19.0,0.0
knee,20,5,137,59,19.0,4.0
knee,20,5,137,60,21.0,1.0
knee,20,5,137,61,21.0,1.0
knee,20,5,137,62,21.0,4.0
knee,20,5,137,63,21.0,21.0
knee,20,5,137,64,21.0,21.0
knee,20,5,137,65,21.0,6.0
knee,20,5,137,66,21.0,12.0
knee,20,5,137,67,21.0,21.0
knee,20,5,137,68,21.0,12.0
knee,20,5,137,69,21.0,2.0
knee,20,5,137,70,27.0,0.0
knee,20,5,137,71,27.0,5.0
knee,20,5,137,72,27.0,8.0
knee,20,5,137,73,27.0,2.0
knee,20,5,137,74,27.0,0.0
knee,20,5,137,75,19.0,0.0
knee,20,5,137,76,19.0,2.0
knee,20,5,137,77,19.0,19.0
knee,20,5,137,78,19.0,19.0
knee,20,5,137,79,20.0,19.0
knee,20,5,137,80,20.0,8.0
knee,20,5,137,81,19.0,11.0
knee,20,5,137,82,19.0,17.0
knee,20,5,137,83,19.0,12.0
knee,20,5,137,84,21.0,16.0
knee,20,5,137,85,21.0,3.0
knee,20,5,137,86,21.0,15.0
knee,20,5,137,87,21.0,2.0
knee,20,5,137,88,21.0,6.0
knee,20,5,137,89,21.0,1.0
knee,20,5,137,90,21.0,1.0
knee,20,5,137,91,21.0,7.0
knee,20,5,137,92,21.0,0.0
knee,20,5,137,93,21.0,4.0
knee,20,5,137,94,22.0,6.0
knee,20,5,137,95,21.0,1.0
knee,20,5,137,96,21.0,3.0
knee,20,5,137,97,21.0,2.0
knee,20,5,137,98,25.0,3.0
knee,20,5,137,99,25.0,2.0
knee,20,5,137,100,21.0,1.0
knee,20,5,138,50,9.0,0.0
knee,20,5,138,51,9.0,0.0
knee,20,5,138,52,9.0,0.0
knee,20,5,138,53,9.0,0.0
knee,20,5,138,54,9.0,9.0
knee,20,5,138,55,9.0,4.0
knee,20,5,138,56,11.0,4.0
knee,20,5,138,57,11.0,5.0
knee,20,5,138,58,12.0,4.0
knee,20,5,138,59,12.0,8.0
knee,20,5,138,60,20.0,0.0
knee,20,5,138,61,20.0,2.0
knee,20,5,138,62,20.0,4.0
knee,20,5,138,63,20.0,11.0
knee,20,5,138,64,20.0,18.0
knee,20,5,138,65,22.0,11.0
knee,20,5,138,66,20.0,11.0
knee,20,5,138,67,20.0,13.0
knee,20,5,138,68,20.0,20.0
knee,20,5,138,69,18.0,18.0
knee,20,5,138,70,19.0,1.0
knee,20,5,138,71,19.0,2.0
knee,20,5,138,72,17.0,4.0
knee,20,5,138,73,15.0,5.0
knee,20,5,138,74,19.0,0.0
knee,20,5,138,75,32.0,0.0
knee,20,5,138,76,32.0,7.0
knee,20,5,138,77,32.0,32.0
knee,20,5,138,78,31.0,30.0
knee,20,5,138,79,31.0,30.0
knee,20,5,138,80,31.0,15.0
knee,20,5,138,81,32.0,22.0
knee,20,5,138,82,32.0,21.0
knee,20,5,138,83,29.0,11.0
knee,20,5,138,84,27.0,4.0
knee,20,5,138,85,22.0,0.0
knee,20,5,138,86,22.0,7.0
knee,20,5,138,87,20.0,2.0
knee,20,5,138,88,19.0,3.0
knee,20,5,138,89,19.0,0.0
knee,20,5,138,90,19.0,0.0
knee,20,5,138,91,19.0,6.0
knee,20,5,138,92,19.0,4.0
knee,20,5,138,93,19.0,2.0
knee,20,5,138,94,24.0,2.0
knee,20,5,138,95,25.0,0.0
knee,20,5,138,96,25.0,3.0
knee,20,5,138,97,25.0,2.0
knee,20,5,138,98,25.0,3.0
knee,20,5,138,99,25.0,1.0
knee,20,5,138,100,20.0,1.0
knee,20,5,139,50,13.0,0.0
knee,20,5,139,51,13.0,0.0
knee,20,5,139,52,13.0,0.0
knee,20,5,139,53,13.0,0.0
knee,20,5,139,54,13.0,13.0
knee,20,5,139,55,13.0,8.0
knee,20,5,139,56,13.0,2.0
knee,20,5,139,57,13.0,0.0
knee,20,5,139,58,13.0,2.0
knee,20,5,139,59,13.0,3.0
knee,20,5,139,60,15.0,2.0
knee,20,5,139,61,13.0,2.0
knee,20,5,139,62,13.0,3.0
knee,20,5,139,63,13.0,3.0
knee,20,5,139,64,13.0,6.0
knee,20,5,139,65,13.0,5.0
knee,20,5,139,66,13.0,5.0
knee,20,5,139,67,15.0,8.0
knee,20,5,139,68,15.0,15.0
knee,20,5,139,69,15.0,13.0
knee,20,5,139,70,16.0,1.0
knee,20,5,139,71,16.0,1.0
knee,20,5,139,72,16.0,7.0
knee,20,5,139,73,16.0,2.0
knee,20,5,139,74,16.0,2.0
knee,20,5,139,75,20.0,0.0
knee,20,5,139,76,20.0,0.0
knee,20,5,139,77,20.0,9.0
knee,20,5,139,78,20.0,4.0
knee,20,5,139,79,19.0,3.0
knee,20,5,139,80,19.0,0.0
knee,20,5,139,81,19.0,3.0
knee,20,5,139,82,19.0,2.0
knee,20,5,139,83,19.0,1.0
knee,20,5,139,84,19.0,19.0
knee,20,5,139,85,18.0,4.0
knee,20,5,139,86,18.0,11.0
knee,20,5,139,87,18.0,18.0
knee,20,5,139,88,18.0,15.0
knee,20,5,139,89,18.0,1.0
knee,20,5,139,90,18.0,0.0
knee,20,5,139,91,20.0,1.0
knee,20,5,139,92,20.0,6.0
knee,20,5,139,93,20.0,3.0
knee,20,5,139,94,20.0,1.0
knee,20,5,139,95,20.0,0.0
knee,20,5,139,96,20.0,1.0
knee,20,5,139,97,20.0,4.0
knee,20,5,139,98,20.0,1.0
knee,20,5,139,99,20.0,3.0
knee,20,5,139,100,19.0,1.0
knee,20,5,140,50,8.0,8.0
knee,20,5,140,51,11.0,6.0
knee,20,5,140,52,12.0,3.0
knee,20,5,140,53,16.0,0.0
knee,20,5,140,54,16.0,0.0
knee,20,5,140,55,16.0,0.0
knee,20,5,140,56,15.0,0.0
knee,20,5,140,57,15.0,0.0
knee,20,5,140,58,15.0,0.0
knee,20,5,140,59,16.0,0.0
knee,20,5,140,60,16.0,0.0
knee,20,5,140,61,16.0,2.0
knee,20,5,140,62,16.0,2.0
knee,20,5,140,63,16.0,5.0
knee,20,5,140,64,16.0,16.0
knee,20,5,140,65,17.0,10.0
knee,20,5,140,66,17.0,7.0
knee,20,5,140,67,18.0,12.0
knee,20,5,140,68,18.0,10.0
knee,20,5,140,69,19.0,4.0
knee,20,5,140,70,19.0,1.0
knee,20,5,140,71,18.0,0.0
knee,20,5,140,72,18.0,6.0
knee,20,5,140,73,18.0,3.0
knee,20,5,140,74,14.0,3.0
knee,20,5,140,75,14.0,0.0
knee,20,5,140,76,14.0,1.0
knee,20,5,140,77,14.0,14.0
knee,20,5,140,78,14.0,14.0
knee,20,5,140,79,18.0,18.0
knee,20,5,140,80,18.0,4.0
knee,20,5,140,81,18.0,7.0
knee,20,5,140,82,18.0,18.0
knee,20,5,140,83,18.0,0.0
knee,20,5,140,84,14.0,6.0
knee,20,5,140,85,14.0,0.0
knee,20,5,140,86,14.0,0.0
knee,20,5,140,87,14.0,3.0
knee,20,5,140,88,14.0,3.0
knee,20,5,140,89,14.0,2.0
knee,20,5,140,90,14.0,2.0
knee,20,5,140,91,14.0,0.0
knee,20,5,140,92,15.0,9.0
knee,20,5,140,93,15.0,3.0
knee,20,5,140,94,15.0,0.0
knee,20,5,140,95,15.0,0.0
knee,20,5,140,96,15.0,1.0
knee,20,5,140,97,15.0,4.0
knee,20,5,140,98,17.0,4.0
knee,20,5,140,99,17.0,2.0
knee,20,5,140,100,17.0,0.0
knee,20,6,121,50,9.0,9.0
knee,20,6,121,51,9.0,9.0
knee,20,6,121,52,9.0,9.0
knee,20,6,121,53,9.0,9.0
knee,20,6,121,54,9.0,9.0
knee,20,6,121,55,9.0,6.0
knee,20,6,121,56,9.0,0.0
knee,20,6,121,57,9.0,0.0
knee,20,6,121,58,9.0,2.0
knee,20,6,121,59,9.0,4.0
knee,20,6,121,60,9.0,7.0
knee,20,6,121,61,9.0,2.0
knee,20,6,121,62,9.0,2.0
knee,20,6,121,63,9.0,4.0
knee,20,6,121,64,9.0,1.0
knee,20,6,121,65,9.0,2.0
knee,20,6,121,66,9.0,4.0
knee,20,6,121,67,9.0,1.0
knee,20,6,121,68,9.0,1.0
knee,20,6,121,69,9.0,5.0
knee,20,6,121,70,9.0,4.0
knee,20,6,121,71,9.0,3.0
knee,20,6,121,72,9.0,4.0
knee,20,6,121,73,9.0,5.0
knee,20,6,121,74,9.0,3.0
knee,20,6,121,75,9.0,2.0
knee,20,6,121,76,9.0,3.0
knee,20,6,121,77,9.0,5.0
knee,20,6,121,78,9.0,4.0
knee,20,6,121,79,9.0,2.0
knee,20,6,121,80,9.0,2.0
knee,20,6,121,81,9.0,3.0
knee,20,6,121,82,9.0,4.0
knee,20,6,121,83,9.0,3.0
knee,20,6,121,84,9.0,1.0
knee,20,6,121,85,9.0,2.0
knee,20,6,121,86,9.0,3.0
knee,20,6,121,87,9.0,2.0
knee,20,6,121,88,9.0,0.0
knee,20,6,121,89,9.0,4.0
knee,20,6,121,90,9.0,7.0
knee,20,6,121,91,9.0,5.0
knee,20,6,121,92,9.0,5.0
knee,20,6,121,93,9.0,3.0
knee,20,6,121,94,9.0,2.0
knee,20,6,121,95,9.0,3.0
knee,20,6,121,96,9.0,5.0
knee,20,6,121,97,9.0,5.0
knee,20,6,121,98,9.0,6.0
knee,20,6,121,99,9.0,3.0
knee,20,6,121,100,9.0,5.0
knee,20,6,122,50,7.0,1.0
knee,20,6,122,51,7.0,0.0
knee,20,6,122,52,7.0,7.0
knee,20,6,122,53,7.0,7.0
knee,20,6,122,54,7.0,7.0
knee,20,6,122,55,7.0,0.0
knee,20,6,122,56,7.0,3.0
knee,20,6,122,57,7.0,0.0
knee,20,6,122,58,7.0,2.0
knee,20,6,122,59,7.0,1.0
knee,20,6,122,60,7.0,3.0
knee,20,6,122,61,7.0,0.0
knee,20,6,122,62,7.0,0.0
knee,20,6,122,63,7.0,2.0
knee,20,6,122,64,7.0,5.0
knee,20,6,122,65,7.0,3.0
knee,20,6,122,66,7.0,4.0
knee,20,6,122,67,7.0,1.0
knee,20,6,122,68,7.0,2.0
knee,20,6,122,69,7.0,3.0
knee,20,6,122,70,7.0,2.0
knee,20,6,122,71,7.0,3.0
knee,20,6,122,72,7.0,1.0
knee,20,6,122,73,7.0,2.0
knee,20,6,122,74,7.0,1.0
knee,20,6,122,75,7.0,3.0
knee,20,6,122,76,7.0,1.0
knee,20,6,122,77,7.0,1.0
knee,20,6,122,78,7.0,3.0
knee,20,6,122,79,7.0,1.0
knee,20,6,122,80,7.0,2.0
knee,20,6,122,81,7.0,2.0
knee,20,6,122,82,7.0,1.0
knee,20,6,122,83,7.0,0.0
knee,20,6,122,84,7.0,3.0
knee,20,6,122,85,7.0,3.0
knee,20,6,122,86,7.0,1.0
knee,20,6,122,87,7.0,1.0
knee,20,6,122,88,7.0,0.0
knee,20,6,122,89,7.0,2.0
knee,20,6,122,90,7.0,4.0
knee,20,6,122,91,7.0,2.0
knee,20,6,122,92,7.0,1.0
knee,20,6,122,93,7.0,0.0
knee,20,6,122,94,7.0,1.0
knee,20,6,122,95,7.0,3.0
knee,20,6,122,96,7.0,2.0
knee,20,6,122,97,7.0,3.0
knee,20,6,122,98,7.0,3.0
knee,20,6,122,99,7.0,1.0
knee,20,6,122,100,7.0,3.0
knee,20,6,123,50,10.0,0.0
knee,20,6,123,51,10.0,0.0
knee,20,6,123,52,10.0,10.0
knee,20,6,123,53,10.0,1.0
knee,20,6,123,54,10.0,0.0
knee,20,6,123,55,10.0,0.0
knee,20,6,123,56,10.0,1.0
knee,20,6,123,57,10.0,0.0
knee,20,6,123,58,10.0,0.0
knee,20,6,123,59,10.0,1.0
knee,20,6,123,60,10.0,0.0
knee,20,6,123,61,10.0,0.0
knee,20,6,123,62,10.0,0.0
knee,20,6,123,63,10.0,0.0
knee,20,6,123,64,10.0,2.0
knee,20,6,123,65,11.0,4.0
knee,20,6,123,66,11.0,11.0
knee,20,6,123,67,11.0,0.0
knee,20,6,123,68,11.0,1.0
knee,20,6,123,69,11.0,1.0
knee,20,6,123,70,11.0,1.0
knee,20,6,123,71,11.0,5.0
knee,20,6,123,72,11.0,1.0
knee,20,6,123,73,11.0,0.0
knee,20,6,123,74,11.0,0.0
knee,20,6,123,75,11.0,1.0
knee,20,6,123,76,11.0,2.0
knee,20,6,123,77,11.0,3.0
knee,20,6,123,78,11.0,0.0
knee,20,6,123,79,11.0,0.0
knee,20,6,123,80,11.0,7.0
knee,20,6,123,81,12.0,1.0
knee,20,6,123,82,12.0,9.0
knee,20,6,123,83,12.0,12.0
knee,20,6,123,84,12.0,5.0
knee,20,6,123,85,12.0,0.0
knee,20,6,123,86,12.0,0.0
knee,20,6,123,87,12.0,1.0
knee,20,6,123,88,12.0,0.0
knee,20,6,123,89,12.0,3.0
knee,20,6,123,90,12.0,0.0
knee,20,6,123,91,12.0,0.0
knee,20,6,123,92,12.0,0.0
knee,20,6,123,93,12.0,2.0
knee,20,6,123,94,12.0,6.0
knee,20,6,123,95,12.0,1.0
knee,20,6,123,96,12.0,12.0
knee,20,6,123,97,12.0,12.0
knee,20,6,123,98,12.0,12.0
knee,20,6,123,99,12.0,9.0
knee,20,6,123,100,12.0,1.0
knee,20,6,124,50,9.0,1.0
knee,20,6,124,51,9.0,0.0
knee,20,6,124,52,9.0,0.0
knee,20,6,124,53,9.0,9.0
knee,20,6,124,54,9.0,9.0
knee,20,6,124,55,9.0,4.0
knee,20,6,124,56,9.0,0.0
knee,20,6,124,57,9.0,1.0
knee,20,6,124,58,9.0,0.0
knee,20,6,124,59,9.0,1.0
knee,20,6,124,60,9.0,1.0
knee,20,6,124,61,9.0,0.0
knee,20,6,124,62,9.0,0.0
knee,20,6,124,63,9.0,2.0
knee,20,6,124,64,9.0,1.0
knee,20,6,124,65,9.0,1.0
knee,20,6,124,66,9.0,1.0
knee,20,6,124,67,9.0,4.0
knee,20,6,124,68,9.0,5.0
knee,20,6,124,69,9.0,2.0
knee,20,6,124,70,9.0,3.0
knee,20,6,124,71,9.0,3.0
knee,20,6,124,72,9.0,6.0
knee,20,6,124,73,9.0,3.0
knee,20,6,124,74,9.0,1.0
knee,20,6,124,75,9.0,3.0
knee,20,6,124,76,9.0,1.0
knee,20,6,124,77,9.0,3.0
knee,20,6,124,78,9.0,8.0
knee,20,6,124,79,9.0,0.0
knee,20,6,124,80,9.0,0.0
knee,20,6,124,81,9.0,0.0
knee,20,6,124,82,9.0,0.0
knee,20,6,124,83,9.0,2.0
knee,20,6,124,84,9.0,2.0
knee,20,6,124,85,9.0,0.0
knee,20,6,124,86,9.0,5.0
knee,20,6,124,87,9.0,2.0
knee,20,6,124,88,9.0,6.0
knee,20,6,124,89,9.0,7.0
knee,20,6,124,90,9.0,8.0
knee,20,6,124,91,9.0,2.0
knee,20,6,124,92,9.0,2.0
knee,20,6,124,93,9.0,1.0
knee,20,6,124,94,9.0,2.0
knee,20,6,124,95,9.0,3.0
knee,20,6,124,96,9.0,9.0
knee,20,6,124,97,9.0,3.0
knee,20,6,124,98,9.0,1.0
knee,20,6,124,99,9.0,1.0
knee,20,6,124,100,9.0,0.0
knee,20,6,125,50,3.0,1.0
knee,20,6,125,51,3.0,0.0
knee,20,6,125,52,3.0,0.0
knee,20,6,125,53,3.0,3.0
knee,20,6,125,54,3.0,3.0
knee,20,6,125,55,3.0,2.0
knee,20,6,125,56,3.0,0.0
knee,20,6,125,57,3.0,0.0
knee,20,6,125,58,3.0,1.0
knee,20,6,125,59,3.0,1.0
knee,20,6,125,60,3.0,2.0
knee,20,6,125,61,3.0,1.0
knee,20,6,125,62,3.0,0.0
knee,20,6,125,63,3.0,0.0
knee,20,6,125,64,3.0,1.0
knee,20,6,125,65,3.0,1.0
knee,20,6,125,66,3.0,1.0
knee,20,6,125,67,3.0,0.0
knee,20,6,125,68,3.0,0.0
knee,20,6,125,69,3.0,1.0
knee,20,6,125,70,3.0,1.0
knee,20,6,125,71,3.0,0.0
knee,20,6,125,72,3.0,0.0
knee,20,6,125,73,3.0,1.0
knee,20,6,125,74,3.0,1.0
knee,20,6,125,75,3.0,0.0
knee,20,6,125,76,3.0,0.0
knee,20,6,125,77,3.0,0.0
knee,20,6,125,78,3.0,1.0
knee,20,6,125,79,3.0,1.0
knee,20,6,125,80,3.0,1.0
knee,20,6,125,81,3.0,2.0
knee,20,6,125,82,3.0,0.0
knee,20,6,125,83,3.0,2.0
knee,20,6,125,84,3.0,1.0
knee,20,6,125,85,3.0,0.0
knee,20,6,125,86,3.0,0.0
knee,20,6,125,87,3.0,0.0
knee,20,6,125,88,3.0,1.0
knee,20,6,125,89,3.0,0.0
knee,20,6,125,90,3.0,1.0
knee,20,6,125,91,3.0,0.0
knee,20,6,125,92,3.0,0.0
knee,20,6,125,93,3.0,1.0
knee,20,6,125,94,3.0,1.0
knee,20,6,125,95,3.0,1.0
knee,20,6,125,96,3.0,0.0
knee,20,6,125,97,3.0,1.0
knee,20,6,125,98,3.0,0.0
knee,20,6,125,99,3.0,1.0
knee,20,6,125,100,3.0,0.0
knee,20,6,126,50,3.0,0.0
knee,20,6,126,51,3.0,0.0
knee,20,6,126,52,3.0,3.0
knee,20,6,126,53,3.0,3.0
knee,20,6,126,54,3.0,3.0
knee,20,6,126,55,3.0,2.0
knee,20,6,126,56,3.0,0.0
knee,20,6,126,57,3.0,2.0
knee,20,6,126,58,3.0,0.0
knee,20,6,126,59,3.0,2.0
knee,20,6,126,60,3.0,1.0
knee,20,6,126,61,3.0,1.0
knee,20,6,126,62,3.0,0.0
knee,20,6,126,63,3.0,1.0
knee,20,6,126,64,3.0,2.0
knee,20,6,126,65,3.0,2.0
knee,20,6,126,66,3.0,1.0
knee,20,6,126,67,3.0,1.0
knee,20,6,126,68,3.0,1.0
knee,20,6,126,69,3.0,0.0
knee,20,6,126,70,3.0,1.0
knee,20,6,126,71,3.0,1.0
knee,20,6,126,72,3.0,0.0
knee,20,6,126,73,3.0,2.0
knee,20,6,126,74,3.0,0.0
knee,20,6,126,75,3.0,1.0
knee,20,6,126,76,3.0,1.0
knee,20,6,126,77,3.0,0.0
knee,20,6,126,78,3.0,0.0
knee,20,6,126,79,3.0,0.0
knee,20,6,126,80,3.0,2.0
knee,20,6,126,81,3.0,1.0
knee,20,6,126,82,3.0,1.0
knee,20,6,126,83,3.0,1.0
knee,20,6,126,84,3.0,0.0
knee,20,6,126,85,3.0,1.0
knee,20,6,126,86,3.0,0.0
knee,20,6,126,87,3.0,0.0
knee,20,6,126,88,3.0,0.0
knee,20,6,126,89,3.0,0.0
knee,20,6,126,90,3.0,0.0
knee,20,6,126,91,3.0,1.0
knee,20,6,126,92,3.0,0.0
knee,20,6,126,93,3.0,0.0
knee,20,6,126,94,3.0,0.0
knee,20,6,126,95,3.0,0.0
knee,20,6,126,96,3.0,1.0
knee,20,6,126,97,3.0,1.0
knee,20,6,126,98,3.0,0.0
knee,20,6,126,99,3.0,0.0
knee,20,6,126,100,3.0,2.0
knee,20,6,127,50,13.0,1.0
knee,20,6,127,51,13.0,13.0
knee,20,6,127,52,13.0,13.0
knee,20,6,127,53,13.0,13.0
knee,20,6,127,54,13.0,5.0
knee,20,6,127,55,13.0,1.0
knee,20,6,127,56,13.0,0.0
knee,20,6,127,57,13.0,0.0
knee,20,6,127,58,13.0,0.0
knee,20,6,127,59,13.0,9.0
knee,20,6,127,60,13.0,12.0
knee,20,6,127,61,13.0,3.0
knee,20,6,127,62,13.0,5.0
knee,20,6,127,63,13.0,6.0
knee,20,6,127,64,13.0,8.0
knee,20,6,127,65,13.0,7.0
knee,20,6,127,66,13.0,5.0
knee,20,6,127,67,13.0,2.0
knee,20,6,127,68,13.0,4.0
knee,20,6,127,69,13.0,3.0
knee,20,6,127,70,13.0,8.0
knee,20,6,127,71,13.0,9.0
knee,20,6,127,72,13.0,13.0
knee,20,6,127,73,13.0,3.0
knee,20,6,127,74,13.0,8.0
knee,20,6,127,75,13.0,4.0
knee,20,6,127,76,13.0,6.0
knee,20,6,127,77,13.0,10.0
knee,20,6,127,78,13.0,11.0
knee,20,6,127,79,13.0,1.0
knee,20,6,127,80,13.0,6.0
knee,20,6,127,81,13.0,4.0
knee,20,6,127,82,13.0,8.0
knee,20,6,127,83,13.0,13.0
knee,20,6,127,84,13.0,3.0
knee,20,6,127,85,13.0,5.0
knee,20,6,127,86,13.0,5.0
knee,20,6,127,87,13.0,9.0
knee,20,6,127,88,13.0,12.0
knee,20,6,127,89,13.0,11.0
knee,20,6,127,90,13.0,13.0
knee,20,6,127,91,13.0,5.0
knee,20,6,127,92,13.0,3.0
knee,20,6,127,93,13.0,5.0
knee,20,6,127,94,13.0,6.0
knee,20,6,127,95,13.0,11.0
knee,20,6,127,96,13.0,13.0
knee,20,6,127,97,13.0,13.0
knee,20,6,127,98,13.0,9.0
knee,20,6,127,99,13.0,2.0
knee,20,6,127,100,13.0,0.0
knee,20,6,128,50,19.0,6.0
knee,20,6,128,51,19.0,2.0
knee,20,6,128,52,23.0,1.0
knee,20,6,128,53,23.0,0.0
knee,20,6,128,54,23.0,0.0
knee,20,6,128,55,23.0,0.0
knee,20,6,128,56,22.0,1.0
knee,20,6,128,57,24.0,14.0
knee,20,6,128,58,24.0,14.0
knee,20,6,128,59,26.0,17.0
knee,20,6,128,60,27.0,15.0
knee,20,6,128,61,25.0,4.0
knee,20,6,128,62,26.0,6.0
knee,20,6,128,63,26.0,6.0
knee,20,6,128,64,26.0,14.0
knee,20,6,128,65,26.0,9.0
knee,20,6,128,66,24.0,24.0
knee,20,6,128,67,24.0,10.0
knee,20,6,128,68,24.0,15.0
knee,20,6,128,69,24.0,17.0
knee,20,6,128,70,34.0,27.0
knee,20,6,128,71,32.0,27.0
knee,20,6,128,72,32.0,24.0
knee,20,6,128,73,32.0,2.0
knee,20,6,128,74,32.0,8.0
knee,20,6,128,75,32.0,4.0
knee,20,6,128,76,31.0,2.0
knee,20,6,128,77,33.0,2.0
knee,20,6,128,78,33.0,5.0
knee,20,6,128,79,30.0,0.0
knee,20,6,128,80,30.0,13.0
knee,20,6,128,81,30.0,2.0
knee,20,6,128,82,30.0,4.0
knee,20,6,128,83,33.0,33.0
knee,20,6,128,84,32.0,32.0
knee,20,6,128,85,34.0,23.0
knee,20,6,128,86,32.0,29.0
knee,20,6,128,87,32.0,25.0
knee,20,6,128,88,33.0,26.0
knee,20,6,128,89,34.0,27.0
knee,20,6,128,90,36.0,3.0
knee,20,6,128,91,36.0,0.0
knee,20,6,128,92,36.0,6.0
knee,20,6,128,93,36.0,4.0
knee,20,6,128,94,36.0,5.0
knee,20,6,128,95,36.0,4.0
knee,20,6,128,96,36.0,3.0
knee,20,6,128,97,36.0,4.0
knee,20,6,128,98,36.0,7.0
knee,20,6,128,99,36.0,4.0
knee,20,6,128,100,36.0,36.0
knee,20,6,129,50,6.0,6.0
knee,20,6,129,51,6.0,2.0
knee,20,6,129,52,6.0,0.0
knee,20,6,129,53,6.0,0.0
knee,20,6,129,54,6.0,6.0
knee,20,6,129,55,6.0,3.0
knee,20,6,129,56,6.0,2.0
knee,20,6,129,57,6.0,1.0
knee,20,6,129,58,6.0,5.0
knee,20,6,129,59,6.0,0.0
knee,20,6,129,60,6.0,0.0
knee,20,6,129,61,6.0,0.0
knee,20,6,129,62,6.0,1.0
knee,20,6,129,63,6.0,1.0
knee,20,6,129,64,6.0,3.0
knee,20,6,129,65,6.0,0.0
knee,20,6,129,66,6.0,3.0
knee,20,6,129,67,6.0,1.0
knee,20,6,129,68,6.0,3.0
knee,20,6,129,69,6.0,1.0
knee,20,6,129,70,6.0,3.0
knee,20,6,129,71,6.0,1.0
knee,20,6,129,72,6.0,3.0
knee,20,6,129,73,6.0,0.0
knee,20,6,129,74,6.0,1.0
knee,20,6,129,75,6.0,1.0
knee,20,6,129,76,6.0,0.0
knee,20,6,129,77,6.0,1.0
knee,20,6,129,78,6.0,1.0
knee,20,6,129,79,6.0,1.0
knee,20,6,129,80,6.0,2.0
knee,20,6,129,81,6.0,3.0
knee,20,6,129,82,6.0,2.0
knee,20,6,129,83,6.0,2.0
knee,20,6,129,84,6.0,1.0
knee,20,6,129,85,6.0,2.0
knee,20,6,129,86,6.0,0.0
knee,20,6,129,87,6.0,0.0
knee,20,6,129,88,6.0,2.0
